date,country,position,streams,track_id,artists,artist_genres,duration,explicit,name
6/25/2020,de,11,2512783,5t3PF7pHuiwwLbNCJ8mn4N,['Jamule'],['german hip hop'],161120,FALSE,MedMen
6/22/2017,ee,138,3235,2vpeyheoLdWhSisHTc4Yrl,['Ewert and the Two Dragons'],"['estonian indie', 'estonian rock', 'estonian pop']",247043,FALSE,Little Love
10/22/2020,vn,170,22785,200lsgWiY3PJOvmGeQYJ9H,['Thùy Chi'],"['v-pop', 'vietnamese singer-songwriter']",331084,FALSE,Nói Chia Tay Thật Khó
9/3/2020,fr,31,1035644,46u6O44XHYFWtpcLoCKRUr,['PLK'],"['rap conscient', 'french hip hop', 'pop urbaine']",135320,TRUE,La vie c'est marrant
4/28/2016,fr,161,73572,7cjuxKo7PgF6nOdr1hiyK5,['MZ'],"['french hip hop', 'francoton', 'rap calme', 'pop urbaine']",235093,TRUE,Noir c'est noir
12/22/2016,sk,199,2657,28DE3NZTh63zXcLEWnlGjm,['H16'],"['czsk hip hop', 'slovak hip hop']",218760,TRUE,Dokonalý
10/24/2019,in,172,124412,4Kwajm44l1SNP6fJT93WDq,"['Jassie Gill', 'Karan Aujla']","['desi hip hop', 'desi pop', 'punjabi pop']",163492,FALSE,Aukaat
9/26/2019,es,86,431050,6gXouM2JAel7NDpDC0J5U6,"['Juancho Marqués', 'Recycled J', 'InnerCut']","['urbano espanol', 'rap espanol']",200210,FALSE,Ibiza
9/13/2018,de,199,278356,5gGy6V9LSvMWjYECDTcvxf,"['Trettmann', 'KitschKrieg', 'Bonez MC', 'RAF Camora']","['hamburg hip hop', 'german cloud rap', 'german hip hop']",221990,FALSE,Gottseidank
11/4/2021,ru,48,233902,07J0cXe2zkm7NvIBELXfBy,['Колос'],[],185640,TRUE,Бiблiотека
4/1/2021,dk,77,108083,06h2UnXLG2B0d3gRubMGNI,['andreas odbjerg'],"['danish pop', 'scandinavian r&b']",199235,FALSE,i morgen er der også en dag
4/13/2017,global,14,17948140,5Ohxk2dO5COHF1krpoPigN,['Harry Styles'],['pop'],340706,FALSE,Sign of the Times
7/16/2020,global,105,6966459,1pqnQ41XbfKjaFu6M0eGJp,"['Tainy', 'J Balvin']","['reggaeton', 'latin hip hop', 'latin pop', 'reggaeton flow', 'trap latino', 'reggaeton colombiano', 'pop reggaeton']",157944,FALSE,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie"
11/1/2018,us,143,1784408,4sbtM9ORGwmxGkXfctXbJq,['Joji'],['viral pop'],168417,TRUE,NO FUN
9/5/2019,is,66,10597,33jkMdKuFj4hUw2Ondia2q,"['Luigi', 'SVAVA']","['icelandic hip hop', 'icelandic pop']",145865,FALSE,Ekki Thing (ft. SVAVA)
8/9/2018,de,111,466130,4R1tlM15EJ254QQYVAY4rj,['XATAR'],"['kurdish hip hop', 'hamburg hip hop', 'german underground rap', 'german hip hop']",174253,TRUE,Gaddafi
4/16/2020,is,64,8509,73JlepZLe26kasYjYI19yn,['Luigi'],"['icelandic hip hop', 'icelandic pop']",158600,FALSE,Ómægad
7/29/2021,gr,23,111032,1kyu3bq5O9hpAHQPDvX31M,"['Trannos', 'ATC Taff']","['greek drill', 'greek underground rap', 'greek trap']",246761,TRUE,Mauro Gyali
4/23/2020,do,115,15589,2bRKexpMtPzPQ0UcwXPTId,['Miky Woodz'],"['reggaeton flow', 'latin hip hop', 'trap latino', 'reggaeton']",201706,TRUE,Rivales
5/19/2022,in,64,897871,7B4uYqxTpTOS1sgxFB9Ann,['Sidhu Moose Wala'],"['desi hip hop', 'pakistani hip hop', 'punjabi hip hop', 'desi pop']",262247,FALSE,The Last Ride
8/1/2019,es,145,271376,1EDYTsAh4qcktiwqXD5Zqg,['Kidd Keo'],"['urbano espanol', 'trap latino', 'trap triste', 'drill espanol']",151519,TRUE,Plugstar
2/2/2023,no,9,484311,0bg4gJlfoDR0ICj58UfmdF,['Chris Abolade'],"['norwegian pop rap', 'norwegian pop']",153789,TRUE,"Sorry, jeg har pult en annen"
3/28/2019,it,3,2504760,66UkKyxN5YbJl9z7YamQOR,"['Rkomi', 'Sfera Ebbasta']","['italian pop', 'trap italiana', 'italian hip hop']",181866,FALSE,Mon Cheri (feat. Sfera Ebbasta)
10/6/2022,au,187,237348,3Vby4nGmtbDo7HDJamOWkT,['Stealers Wheel'],"['classic uk pop', 'classic rock', 'folk rock']",208946,FALSE,Stuck In The Middle With You
7/11/2019,il,105,21750,1K5WihEkfgbhYi1vYetcCx,['Noy Fadlon'],['israeli mediterranean'],193441,FALSE,אין לך סוף
6/25/2015,se,310,11136,2yz5IaQLnO8WBCIWMXoRBS,['Håkan Hellström'],"['classic swedish pop', 'gothenburg indie', 'swedish pop', 'swedish indie rock']",228893,FALSE,Känn ingen sorg för mig Göteborg
12/7/2017,se,189,140317,0JbOcCQ2AtxsKUiqpoAuJ7,['Christer Sjögren'],"['classic swedish pop', 'dansband']",173026,FALSE,Gläns över sjö och strand
10/22/2020,fr,65,595845,43VuncRAkpxqSSyYPgC6lv,['Lacrim'],"['pop urbaine', 'francoton', 'french hip hop', 'rap francais', 'arabic hip hop']",193706,TRUE,Picasso
9/2/2021,de,20,1632540,5F3sqL2deoeV2kr8Vn9H4V,"['Dardan', 'Nimo']","['german hip hop', 'albanian hip hop', 'swedish hip hop']",136000,TRUE,B.I.B.O.
9/23/2021,bg,69,9334,7KCf3ikWKlkztDc92VL5ux,"['Mom4eto', 'Dim4ou', 'Fyre', 'EMIL TRF', 'V:RGO', 'Kapo Verde']","['bulgarian trap', 'bulgarian hip hop', 'balkan trap', 'bulgarian pop']",224673,FALSE,Да ви видим
3/26/2020,ph,164,169001,5Mw9bXG1dLNhbjofkVS2oR,"['Hillsong UNITED', 'TAYA']","['ccm', 'worship', 'christian music', 'christian alternative rock']",535962,FALSE,Oceans (Where Feet May Fail)
7/16/2015,br,234,8935,6mddvhsoumY4LSQng0a0ps,['TIAGO IORC'],"['mpb', 'folk brasileiro', 'nova mpb', 'brazilian rock']",221946,FALSE,Bossa
11/30/2017,no,61,169822,68G70JPOeKHWKN0BAyDeIs,"['TIX', 'Moberg']","['eurovision', 'norwegian pop', 'russelater']",172375,TRUE,Bad Boy
6/23/2022,es,189,326276,2mzDRrBn6M6rWX4bGzd1uQ,['Chimbala'],"['rap dominicano', 'dominican pop', 'dembow', 'trap latino']",177240,FALSE,Feliz
7/28/2022,de,198,392147,1ks27KB8zUNTyr19RYEQc0,['Kollegah'],['german hip hop'],150069,TRUE,IMMERNOCH
3/11/2021,ar,164,209492,2Zx5CpmgjEG7lNOt4JfsBY,"['Alan Gomez', 'Jona Mix']","['cumbia pop', 'previa', 'cumbia 420']",128425,FALSE,Hoy Se Chicha - Remix
2/2/2017,co,167,31395,4TZ0kv6Elbb4cTsoNXxBZJ,['Carlos Sadness'],['spanish indie pop'],205238,FALSE,Amor Papaya en Invierno
5/21/2020,do,9,69124,6XlBkATW7Gamg4qJXzc6IF,"['El Alfa', 'Rauw Alejandro']","['reggaeton', 'puerto rican pop', 'trap latino', 'rap dominicano', 'dembow']",163265,FALSE,Besalo
7/2/2015,no,231,6974,1Ehv7VYICZDF2EAvqfDPsa,"['Major Lazer', 'Ariana Grande', 'Machel Montano']","['pop dance', 'soca', 'edm', 'pop', 'tropical house', 'moombahton', 'dance pop', 'chutney', 'electro house', 'dancehall', 'pop rap']",229750,FALSE,All My Love (feat. Ariana Grande & Machel Montano) - Remix
9/17/2020,it,30,949733,2turI4o9F4NAZoKstNbUde,"['FSK SATELLITE', 'Greg Willen']","['trap italiana', 'italian hip hop']",148585,TRUE,DON’T TOUCH MY STICK
7/22/2021,vn,129,34698,6IQ4jy1T0Ddkfmo8gfrzL4,['Suboi'],"['vietnamese hip hop', 'vietnamese melodic rap']",219039,FALSE,Lava
9/6/2018,fi,50,127815,3zAnJ8vBSxTlyq1A8Z5kMp,['Etta'],"['finnish hip hop', 'finnish dance pop', 'finnish pop']",130565,FALSE,Ballerina
6/21/2018,tr,149,77987,6GxaMyQYnqqASQKNYY4Tub,['Mabel Matiz'],['turkish pop'],263799,FALSE,A Canım
3/12/2020,global,61,10396969,25B5fGr9K0VdZJiRFsnMO4,"['Lil Uzi Vert', 'WanMor']","['trap', 'melodic rap', 'rap', 'philly rap']",195058,TRUE,Celebration Station
5/27/2021,cl,170,174695,17HiLsDKo2qryCfpt5Tfh5,"['Polimá Westcoast', 'KHEA']","['trap chileno', 'trap argentino', 'urbano chileno', 'argentine hip hop', 'trap latino', 'trap triste']",219560,FALSE,VLONE
4/4/2019,fr,45,722091,7MPC1qtCR74fdc9jNdFHeH,['Columbine'],"['rap conscient', 'french hip hop', 'rap calme']",161360,TRUE,C'est pas grave
6/4/2020,id,107,289365,6Dh1zHQjEaOp29VW9pp3xG,['Nadin Amizah'],['indonesian pop'],249892,FALSE,Taruh
8/4/2022,cz,77,54426,7BGMmJpT7edoZ9HTxuL3x4,['AJ Brix'],"['czech hip hop', 'czsk viral pop', 'czsk hip hop']",160000,TRUE,Tracey
11/5/2015,co,175,18080,236RkCUAucOj7QXfeVWOfA,['Manuel Medrano'],"['latin pop', 'colombian pop']",248687,FALSE,La Mujer Que Bota Fuego
11/3/2016,dk,76,95247,55Da3mW47G3G0KY2A0o36E,['L.O.C.'],"['danish pop', 'danish hip hop']",240226,TRUE,Husk
7/29/2021,id,171,241291,0p4AJ91CdS1k8ibpguPJg5,['D.O.'],['k-pop'],174360,FALSE,Dad
11/17/2022,se,58,255384,064o5Suvho8c7ZvHffwYE6,['Norlie & KKV'],"['swedish idol pop', 'swedish pop']",185561,FALSE,Sensommarvind
11/10/2022,ph,164,381432,2Hyctbbu32vH8L4kJfVi0O,"['Parokya Ni Edgar', 'Happee Sy']","['pinoy rock', 'opm', 'pinoy reggae']",194946,FALSE,Pangarap Lang Kita
11/9/2014,ie,113,8584,3jFfe4W9gyX1QQbHYPXNiS,['Damien Rice'],"['irish singer-songwriter', 'neo mellow', 'singer-songwriter', 'irish rock']",304809,FALSE,The Greatest Bastard
10/29/2020,za,148,18376,0rRan9ngnGrS9mb8cRcr1t,['Neon Dreams'],"['south african pop', 'canadian pop']",165773,FALSE,Life Without Fantasies
5/23/2019,es,122,294692,5dITA6jTX7f1gHwEAyS3YZ,"['Beret', 'Sofía Reyes']","['dance pop', 'latin pop', 'mexican pop', 'spanish hip hop']",232655,FALSE,Lo siento (feat. Sofía Reyes)
12/23/2021,pl,67,450811,1JHpOPgFjg8LdK79lYRhug,"['Young Multi', 'White 2115']","['polish trap', 'polish hip hop']",196437,TRUE,TOXIC LUV
3/15/2018,nl,166,148463,1ztOuHi7TfMEW8eCyXOcCm,['Jairzinho'],"['dutch pop', 'dutch hip hop', 'dutch rap pop']",166263,FALSE,Verliefd
1/6/2022,tw,196,46202,0YqiNvGRLYxfbUSWppNDZA,['831'],"['taiwan pop', 'taiwan idol pop', 'mandopop']",230718,FALSE,顛倒世界
3/22/2015,fr,263,4483,05nFNgsI8r6mLICE83sxuQ,"['Woodkid', 'Lykke Li']","['pop', 'swedish indie pop', 'chamber pop', 'swedish electropop', 'electropop', 'swedish pop', 'art pop']",270786,FALSE,"Never Let You Down - From The ""Insurgent"" Soundtrack"
7/6/2017,it,4,836268,7qfDIz7kUdP7fyUdVoUCx1,"['Guè', 'Marracash']","['italian underground hip hop', 'italian hip hop', 'rap napoletano']",208293,FALSE,Relaxxx
9/27/2018,pa,111,10451,0iOsZFslP26kqRdbNJIjhk,['Samy y Sandra Sandoval'],"['panamanian pop', 'tipico']",320314,FALSE,La Patrona
8/20/2020,de,99,709217,6orywzGMZCF4D8Ck7RLc6e,['Bonez MC'],"['hamburg hip hop', 'german hip hop']",302000,FALSE,Hollywood - Snippet
7/2/2020,pt,14,132815,31sUabnuTnFAM7rjMzKtfN,"['ProfJam', 'benji price']","['trap tuga', 'hip hop tuga', 'drill tuga']",246368,FALSE,TRIBUNAL
3/7/2019,nl,87,293135,3qi6Mt1LO91IqRTQwmDLzr,['Snelle'],"['dutch pop', 'dutch hip hop']",136219,FALSE,Wel Varen
7/23/2015,ph,186,31317,6c9Gp8q0dfmYsfRyGTF99k,['Kaya Stewart'],[],174066,FALSE,In Love With a Boy
11/21/2019,no,174,72713,5Tb07mZQyKqi9ENRlABNuY,['Aiba'],"['norwegian pop', 'norwegian pop rap']",165505,TRUE,Karusell
7/22/2021,fr,8,1559260,11HLDMuPD3wh88XHw4udKO,"['Laylow', 'Nekfeu', 'Fousheé']","['rap conscient', 'indie r&b', 'french hip hop', 'pop urbaine']",231586,TRUE,SPECIAL (feat. Nekfeu & Fousheé)
9/26/2019,co,15,291538,4iFTIshL0xDCw8JJUl5AJ3,"['Andy Rivera', 'Jhonny Rivera', 'Jessi Uribe']","['trap latino', 'reggaeton', 'colombian pop', 'reggaeton colombiano', 'latin hip hop', 'musica popular colombiana']",168533,FALSE,Alguien Me Gusta
4/14/2022,bg,26,13699,4cLi9bZRMvDITlmKdo6D2l,"['Mom4eto', 'Gyoky']","['bulgarian trap', 'bulgarian hip hop', 'bulgarian pop']",158439,FALSE,Без теб
3/5/2020,jp,103,152627,6leUG4QSX6vEYVVFsWSFST,['aiko'],['j-pop'],305594,FALSE,Kira Kira
1/10/2019,th,101,31518,2RWPiJ1wDnDoqZmPJNHpRC,['SIN'],['thai pop'],247707,FALSE,อยู่นานๆได้ไหม
9/21/2017,hu,112,8483,0PSvU0y20e0crwkRkG2TFn,['Leander Kills'],"['magyar alternative', 'hungarian rock', 'hungarian metal']",207110,FALSE,Ha Elmész
11/19/2020,us,184,1509360,2N7KguJOBZtV2Px3T1z5sB,['Lil Uzi Vert'],"['melodic rap', 'rap', 'philly rap', 'trap']",261781,TRUE,Lullaby
7/16/2020,tw,71,82609,3yWMv4KSXoh1l61cAqykl1,['瘦子E.SO'],"['taiwan hip hop', 'chinese r&b', 'mandopop']",174958,FALSE,Something I Don't Need
3/26/2020,il,48,33548,1Hg89hDeCCUxG2w57pEOyq,['Noa Kirel'],['israeli pop'],167108,FALSE,פאוץ'
3/22/2015,us,229,97785,7rSERmjAT38lC5QhJ8hnQc,['Dropkick Murphys'],"['celtic punk', 'skate punk', 'boston punk', 'boston rock', 'punk', 'celtic rock']",153600,FALSE,I'm Shipping Up To Boston
5/28/2020,eg,192,5453,4xwdUZeo0ZN1XT77VJHToi,['Emad Kamal'],[],165618,FALSE,Ehna Wahed - Music from Regalt El Beet TV Series
6/20/2019,gr,151,16038,3EYO8kGf0ndPtgBkVA0ISm,['Bloody Hawk'],['greek hip hop'],257916,TRUE,Anagki Na Se Do
10/28/2021,se,192,129812,4um6ufqR4iLTP11FnrrXfJ,['Albatraoz'],"['swedish pop rap', 'swedish eurodance']",127058,FALSE,Mcdonalds
5/11/2014,global,47,2239627,6DcDdDevI94Dh4vc5anXBE,"['Pitbull', 'G.R.L.']","['pop rap', 'girl group', 'pop', 'miami hip hop', 'dance pop', 'post-teen pop']",202197,FALSE,Wild Wild Love (feat. G.R.L.)
2/24/2022,nl,144,174907,5EhzsohIiLZ5JjZ3bSUU7X,['Tino Martin'],['dutch pop'],197797,FALSE,Hoe Zeg Ik Jou Dat Het Over Is
7/19/2018,vn,133,5646,6LzTNjxQ67qJ2AxoQJvvVg,"['Masew', 'Đạt G', 'B Ray']","['v-pop', 'vietnamese hip hop']",178353,FALSE,Thương Nhiều Hơn Nói
7/14/2022,tw,161,49193,1SiXT84WGxFVr8Mg50DEt7,['Jay Chou'],"['taiwan pop', 'c-pop', 'zhongguo feng', 'mandopop']",296533,FALSE,不能說的秘密
11/17/2022,ee,64,10048,0cawbAszLQXFwe6SNgGvRn,"['säm', 'kaw']",['estonian pop'],225825,FALSE,Lase mul minna veel
9/9/2021,ca,134,255808,50xlqNticOjNCnR192H1YJ,['Bobby Shmurda'],"['rap', 'pop rap', 'nyc rap', 'southern hip hop', 'trap']",375652,TRUE,No Time For Sleep (Freestyle)
10/27/2016,mx,117,259781,2SwJ4KvVGxfv1myROwkUHb,"['Sofía Reyes', 'Reykon']","['dance pop', 'reggaeton', 'latin hip hop', 'latin pop', 'reggaeton flow', 'mexican pop', 'reggaeton colombiano', 'trap latino']",225072,FALSE,Llegaste tú (feat. Reykon)
2/7/2019,de,59,825997,5ZTDTDzk3BBV9PME3GCmQZ,['Jamule'],['german hip hop'],221469,FALSE,Rooftop
11/1/2018,tw,187,21092,4KqLAui7YgZWdaviZ31Zvv,['Yoga Lin'],"['chinese r&b', 'taiwan pop', 'mandopop']",309801,FALSE,成全 - Live
12/26/2019,lv,184,6563,7Eajz35GUVXWWqJIN4lBsL,"['Fomins', 'Kleins']",[],190240,FALSE,"Viegli, Viegli"
2/1/2018,no,162,81994,0lRtPuJoG47Mhm6a69Uewk,['Rotlaus'],"['norwegian pop', 'norwegian country']",279240,FALSE,På vei
6/27/2019,lv,91,6488,4vFUOisPtwchbFHypW6qBR,"[""Astro'n'out""]","['latvian pop', 'latvian hip hop']",185340,FALSE,Dejot Trakāk
7/15/2021,it,141,337386,4LGaSnOyv7JiuZQjk7VdbU,"['Don Joe', 'Caneda', 'Ted Bee', 'Vincenzo Da Via Anfossi', 'Montenero', 'Emi Lo Zio']","['italian underground hip hop', 'italian hip hop', 'rap italiano old school']",232293,TRUE,DOGO GANG BANG (feat. Dogo Gang)
9/3/2020,bg,79,7630,6hyjot3hIzFAz8iRimnIe6,['FYRE'],"['bulgarian trap', 'bulgarian hip hop', 'bulgarian pop']",195455,TRUE,Тутанкамон
12/16/2021,pl,99,304422,3pMImF3KXUto09OPQ93Xaa,['White 2115'],['polish trap'],246452,TRUE,Traplife
1/17/2019,vn,145,7556,10jwzPwNFJA08mzL8heWIF,['Ai Phuong'],['v-pop'],272727,FALSE,Đường Về Nhà
4/28/2016,tr,148,21960,0fGXyjDupTHrDWNbwWEihk,['Murat Boz'],['turkish pop'],200211,FALSE,Direniyorsun
6/6/2019,global,33,11915400,05CwHjIk71RXVU40boRMnR,"['The Chainsmokers', 'Bebe Rexha']","['pop', 'post-teen pop', 'pop dance', 'electropop', 'dance pop', 'tropical house', 'edm']",217653,FALSE,Call You Mine (feat. Bebe Rexha)
8/11/2022,is,35,11500,2XOTjxBCQRTWZE1akIgqE3,['Aron Can'],"['icelandic pop', 'icelandic hip hop', 'icelandic indie']",164680,FALSE,Morgunsólin
4/9/2020,no,157,72996,2neKxnjy6VGzum9qiQJQfa,['Ringnes-Ronny'],"['russelater', 'fotbollslatar']",195391,FALSE,Ibiza 2020
2/27/2020,gb,89,572529,3qZwJ1SiY32JW70JqgiFbY,['The 1975'],"['rock', 'modern rock', 'modern alternative rock', 'pop']",277896,TRUE,The Birthday Party
11/10/2022,tr,58,751014,0fbeXFhCD6uaKOt87QtLr4,"['Heijan', 'Muti']","['turkish hip hop', 'turkce drill']",161671,TRUE,Turkish Drill
4/21/2016,tr,105,26678,55Ak7bnmQkLWKUcHbUQw2u,['Ados'],['turkish hip hop'],263000,FALSE,Delirirken
6/9/2022,hk,56,51196,5Z75p2CZda3ofl2umIJBmc,"['Byejack', 'Trickie Bonnie']","['cantopop', 'hk-pop']",189066,FALSE,1973的軌跡
2/17/2022,id,62,587180,469lObbmed3vMkCi7EaXib,['JKT48'],"['indonesian idol pop', 'indonesian pop']",282972,FALSE,Fortune Cookie Yang Mencinta
8/25/2016,au,198,72690,0zwgyuQWHcT3bnClCdnzL2,['Glades'],"['uk pop', 'indie electropop', 'electropop', 'metropopolis', 'indie poptimism', 'alt z']",189130,FALSE,Speechless
6/28/2018,global,107,5489468,3JJYIoJ5FyY9E0DGjr7SXF,['Lauv'],"['dance pop', 'pop', 'electropop']",194754,FALSE,Enemies
11/10/2022,global,169,7353651,0oBtwScT4B4BR5kZitNWd5,['Quevedo'],"['rap canario', 'trap latino']",151324,FALSE,Punto G
8/15/2019,se,114,176167,5NPCVhlWR1KJxMThxHNLsK,"['Ricky Rich', 'ARAM Mafia']",['swedish trap pop'],204511,FALSE,Marli Marli
5/12/2022,pk,172,10352,4Smex33L5fSJQlLOUzkDk3,"['AP Dhillon', 'Gurinder Gill', 'Money Musik']","['punjabi hip hop', 'canadian hip hop', 'punjabi pop']",126857,FALSE,Foreigns
1/18/2018,it,32,504033,58irXhJNTJFWzbHPFsP77o,['Nitro'],['italian hip hop'],224386,TRUE,Horror Vacui
4/21/2022,do,126,17551,4qGfvoFPX3DmooDxvM9kTs,['Crazy Design'],"['rap dominicano', 'dembow']",169483,TRUE,Guanguan
11/26/2015,fi,114,43413,4POiVEKmbznRTn9t3rFkZi,['J. Karjalainen'],"['laulaja-lauluntekija', 'suomi rock', 'finnish indie', 'classic finnish rock']",298120,FALSE,Koska taas nähdä sut saan?
1/3/2019,mx,167,403678,7gaovXojjqfn276uZR0omT,['La Factoria'],"['latin hip hop', 'reggaeton', 'latin pop']",204904,FALSE,Todavia
1/23/2020,fr,151,332210,656vbT8JKkVx7g1yG12L89,['OBOY'],"['rap francais', 'pop urbaine', 'french hip hop']",193813,TRUE,Avec Toi
10/26/2014,br,180,24696,0cBNUJVIBh4fMCtlHxfmFm,['Henrique & Juliano'],"['arrocha', 'sertanejo universitario']",186549,FALSE,Não To Valendo Nada (Single)
9/21/2017,global,62,7349843,69Naniu2KjKjaQOBUagE8U,"['Lorde', 'Khalid', 'Post Malone', 'SZA']","['pop r&b', 'pop', 'melodic rap', 'yakut pop', 'nz pop', 'dfw rap', 'art pop', 'metropopolis', 'r&b', 'rap']",214254,TRUE,"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX"
3/12/2020,br,175,637862,7x2PPGgAptvKQI2Aw8XIY0,['Jorge & Mateus'],"['sertanejo', 'sertanejo universitario', 'arrocha']",194440,FALSE,"Quase Sem Querer - Recorded At Mosh Studios, São Paulo"
4/7/2022,gr,120,46532,6ZmNf2lWwo5vgPdKkefPBn,['Block 93'],['greek drill'],288934,TRUE,Vandal Boys
5/17/2018,fi,53,123957,2mSXGp4Vwr6S7g4EJsYgjh,['Elias Kaskinen & Päivän Sankarit'],"['iskelma', 'finnish dance pop', 'finnish pop']",233575,FALSE,Puolet
9/10/2015,ec,195,5555,6razrc9pRZCxhk8dEFdMSR,"['Dayme y El High', 'Kenai', 'Kevin Roldan', 'Mackie']","['latin hip hop', 'reggaeton colombiano', 'perreo', 'reggaeton flow', 'reggaeton', 'trap latino']",221062,FALSE,"Practicalo (feat. Kenai, Kevin Roldan & Mackie)"
5/4/2017,cz,51,21378,6FDSj2UOMLBEValP1ZlS4H,"['Renne Dang', 'Protiva', 'Schyzo']","['czech hip hop', 'czsk hip hop', 'czsk emo rap']",252000,TRUE,Vaše Děti
5/23/2019,lv,99,6806,6fvVMbPN7Gb481XSyYbqBY,['Instrumenti'],"['latvian pop', 'latvian indie']",193256,FALSE,Rīgas metro
12/5/2019,nl,60,417153,3EeY1d5L8GnTFlutDdkXdo,"['ChildsPlay', 'Frsh']","['dutch pop', 'dutch hip hop', 'dutch rap pop', 'basshall']",126666,FALSE,Tijger
6/11/2015,ca,247,5167,40riOy7x9W7GXjyGp4pjAv,['Eagles'],"['folk rock', 'mellow gold', 'soft rock', 'country rock', 'heartland rock', 'classic rock', 'album rock', 'rock', 'singer-songwriter', 'yacht rock']",391376,FALSE,Hotel California - 2013 Remaster
3/25/2021,tr,5,1009919,72t3CRd8YEFrlc3x0OVaob,['UZI'],['turkish trap'],185458,TRUE,Umrumda Değil
9/14/2017,br,185,312098,2P5Hd3ghYMY5PT9yR73gR3,['Thiaguinho'],['pagode'],215129,FALSE,Energia Surreal - Ao Vivo
12/30/2021,tw,155,55608,17bgi5CkKGY9VTzHDrzOiu,['Astro Bunny'],"['chinese electropop', 'taiwan pop', 'taiwan indie', 'mandopop']",195105,FALSE,冬雲
8/18/2013,nl,46,58609,6DFdzIWFYJWHxv0ACiiOEj,"['SHOW N PROVE', 'Takura']","['zimdancehall', 'zim hip hop']",208864,FALSE,Zimma Frame - Radio Edit
12/19/2019,it,90,518458,34UANp5qxDg6YcgrlDeILZ,['Lous and The Yakuza'],['belgian pop'],185913,FALSE,Dilemme
2/6/2020,au,155,246512,2nelvMgL7LyIUAYwmmRyy1,"[""Cosmo's Midnight"", 'Ruel']","['australian alternative pop', 'dance pop', 'uk pop', 'australian pop', 'electropop', 'australian dance', 'pop', 'post-teen pop', 'indie soul', 'indie dream pop']",193716,FALSE,Down for You
10/13/2022,th,93,126950,23YIgLVPlRRzLj1yttUvWU,"['Maiyarap', 'Keng Tachaya']","['thai pop', 'thai trap', 'thai hip hop']",259469,FALSE,สุดใจ
7/5/2018,de,8,2220415,3Cw0IAdjDgjyD4AEY4o2ZW,"['KMN Gang', 'Azet', 'Miami Yacine', 'Nash', 'Zuna']","['german hip hop', 'albanian hip hop']",254762,TRUE,KMN Member
1/26/2023,fr,8,1405662,7wNHu6h06KBh20KVYmnRKa,['Ziak'],['drill francais'],225413,TRUE,Même pas un grincement
12/7/2014,us,102,562666,7fy0Y6uzX0O1UeW0UWeXvh,['Dean Martin'],"['easy listening', 'lounge', 'adult standards', 'vocal jazz']",151266,FALSE,White Christmas
5/7/2015,br,260,6633,5jMfUVMOGlEkEYc3aSYnWm,"['John Williams', 'London Symphony Orchestra']","['orchestral soundtrack', 'british orchestra', 'classical', 'classical performance', 'soundtrack', 'orchestra']",134213,FALSE,Main Title/Rebel Blockade Runner - Medley
3/22/2015,it,269,3266,0w7X6uuhhZmoux9fKYBbcB,"['J-AX', 'Emiliano Valverde']","['italian pop', 'italian hip hop', 'italian adult pop']",238693,FALSE,Tutto o niente
10/28/2021,ar,149,264642,29iIRrSuANyjnwag69PHOJ,['Charly García'],"['latin alternative', 'post-punk argentina', 'argentine rock', 'rock nacional', 'rock en espanol', 'latin rock']",135973,FALSE,Demoliendo Hoteles
6/30/2022,gr,133,58328,2TEHn9OHX4aq5uJOWkgbqu,['Petros Iakovidis'],['greek pop'],189996,FALSE,Odos Tsimiski
12/31/2015,dk,113,73756,2UKSIqbIUCiDvVDZYWqmzg,['Page Four'],['danish pop'],229170,FALSE,Du Og Jeg - Magi I Luften
9/10/2020,no,55,151718,53kWAAfx7IopXRa31MQHB8,"['HRVY', 'Matoma']","['edm', 'post-teen pop', 'norwegian pop', 'tropical house', 'electropop', 'pop', 'dance pop', 'pop edm', 'electro house', 'pop dance']",170280,FALSE,Good Vibes
4/16/2020,se,161,146381,68zNuCEl9UHTbcBltW2uDv,['Jubël'],"['pop', 'dance pop', 'edm', 'swedish pop', 'pop dance', 'tropical house']",181101,FALSE,Someone
8/22/2019,uy,154,12880,1ta8luIrSDqQL4vva2MT1E,['El Cuarteto De Nos'],"['latin alternative', 'latin rock', 'rock uruguayo', 'rock en espanol', 'argentine rock']",226080,FALSE,Hombre Con Alas
9/20/2018,fr,186,219631,3dcgeFmLsas0jM13iFqJJU,['Josman'],"['french hip hop', 'rap conscient', 'pop urbaine']",208917,TRUE,TIM€
3/14/2019,de,59,851650,0EDfHoIv0QzEybexqdnYkI,"['Azet', 'Zuna']","['albanian hip hop', 'german hip hop']",152940,TRUE,Zieh
3/2/2023,es,93,623601,5zfUKIkOzlbzPNOsQD9VGC,['Belén Aguilera'],"['spanish pop', 'latin viral pop']",172200,FALSE,GALGO
12/6/2018,global,11,17883199,2IRZnDFmlqMuOrYOLnZZyc,"['Meek Mill', 'Drake']","['pop rap', 'southern hip hop', 'canadian pop', 'toronto rap', 'philly rap', 'canadian hip hop', 'trap', 'hip hop', 'rap']",180522,TRUE,Going Bad (feat. Drake)
10/14/2021,pt,47,91468,4xigvdbvlzxJIIZGIg6eGT,"['Bárbara Bandeira', 'Carminho']","['portuguese pop', 'fado']",238305,FALSE,Onde Vais (feat. Carminho)
